q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,storia,authorship,LLM
4,5,4,2,1,5,4,4,5,3,2,5,1,SI,SI,SI,NO,SI,2,storia_2,autore_umano,llama
1,3,4,1,1,5,1,2,1,2,2,3,1,NO,SI,NO,NO,SI,4,storia_2,autore_umano,llama
5,5,5,1,1,5,5,5,5,1,1,5,1,NO,SI,NO,NO,NO,4,storia_2,autore_umano,llama
3,2,4,2,1,4,2,3,4,2,2,3,1,NO,NO,NO,NO,SI,4,storia_2,autore_umano,llama
1,4,5,1,1,5,1,5,5,2,2,1,1,SI,NO,NO,NO,SI,4,storia_2,autore_umano,llama
5,4,2,1,1,3,1,2,1,1,2,2,1,SI,NO,NO,SI,NO,1,storia_2,autore_umano,llama
1,1,2,1,1,1,1,1,2,1,1,5,1,NO,NO,NO,NO,SI,4,storia_2,autore_umano,llama
5,6,7,1,1,7,6,6,7,4,5,5,1,SI,SI,SI,SI,NO,4,storia_3,autore_umano,llama
3,5,4,2,1,4,2,5,4,2,2,3,1,NO,NO,NO,NO,NO,3,storia_3,autore_umano,llama
6,7,6,1,2,7,4,5,6,2,3,5,2,NO,NO,NO,NO,SI,3,storia_3,autore_umano,llama
3,2,4,1,1,1,1,1,1,4,5,2,4,SI,SI,NO,NO,NO,3,storia_3,autore_umano,llama
7,7,7,1,1,7,7,6,7,4,4,5,2,SI,SI,SI,NO,SI,4,storia_3,autore_umano,llama
3,3,1,1,1,3,1,4,3,1,2,4,1,NO,SI,SI,NO,NO,4,storia_3,autore_umano,llama
5,6,4,3,1,7,6,7,6,4,3,4,1,NO,NO,SI,NO,SI,4,storia_3,autore_umano,llama
6,5,6,3,1,5,5,6,5,2,3,5,1,NO,NO,SI,NO,SI,4,storia_3,autore_umano,llama
3,3,3,1,1,3,2,4,3,2,1,3,1,SI,SI,SI,NO,SI,4,storia_3,autore_umano,llama
2,3,4,1,1,5,2,6,6,2,4,4,1,NO,SI,NO,NO,SI,4,storia_3,autore_umano,llama
6,4,4,1,1,3,1,5,4,1,1,3,1,SI,SI,SI,NO,SI,3,storia_3,autore_umano,llama
1,1,2,1,1,1,1,1,1,1,1,1,1,NO,NO,NO,NO,NO,3,storia_3,autore_umano,llama
5,4,4,2,1,3,1,1,4,5,3,2,1,NO,SI,NO,NO,NO,2,storia_3,autore_umano,llama
4,5,4,2,1,3,4,4,4,5,4,3,2,NO,NO,NO,SI,SI,2,storia_3,autore_umano,llama
4,4,4,4,1,4,3,5,4,2,2,2,1,NO,NO,NO,NO,SI,3,storia_3,autore_umano,llama
6,7,7,2,1,7,7,7,7,2,4,5,1,SI,SI,NO,NO,SI,3,storia_3,autore_umano,llama
4,4,5,2,1,4,2,4,4,2,2,4,1,SI,SI,NO,SI,NO,3,storia_3,autore_umano,llama
6,7,7,1,1,7,7,7,6,2,2,5,1,NO,SI,NO,NO,SI,4,storia_3,autore_umano,llama
5,7,7,2,1,7,7,5,6,4,4,5,1,NO,NO,NO,NO,SI,2,storia_3,autore_umano,llama
3,2,3,1,1,2,1,2,3,2,1,1,1,SI,SI,SI,SI,SI,4,storia_3,autore_umano,llama
3,4,4,1,1,3,2,3,4,2,2,4,1,NO,NO,SI,NO,NO,3,storia_3,autore_umano,llama
7,7,7,2,1,7,7,7,7,5,4,5,1,SI,SI,NO,NO,SI,3,storia_3,autore_umano,llama
7,6,7,3,1,7,5,6,7,2,3,4,1,NO,NO,NO,NO,NO,1,storia_3,autore_umano,llama
5,6,6,4,4,6,7,7,6,5,4,5,1,SI,SI,SI,NO,NO,3,storia_3,autore_umano,llama
5,6,6,1,1,5,3,5,4,2,2,5,1,NO,SI,NO,NO,SI,4,storia_3,autore_umano,llama
6,7,4,1,1,7,1,6,7,3,2,3,1,SI,NO,SI,NO,SI,4,storia_3,autore_umano,llama
4,4,4,1,1,4,1,3,2,4,4,3,1,NO,NO,NO,NO,SI,3,storia_3,autore_umano,llama
4,4,6,1,1,6,1,5,4,4,4,4,1,SI,SI,NO,SI,NO,4,storia_3,autore_umano,llama
6,6,5,1,1,5,2,5,5,2,2,5,1,NO,NO,SI,NO,SI,4,storia_3,autore_umano,llama
3,2,4,2,1,4,1,3,4,2,2,3,1,NO,SI,NO,NO,NO,4,storia_3,autore_umano,llama
2,3,3,1,1,4,2,3,4,2,2,2,1,NO,SI,NO,NO,SI,3,storia_3,autore_umano,llama
5,7,5,1,1,7,6,7,7,3,3,5,2,SI,NO,NO,NO,SI,4,storia_3,autore_umano,llama
3,4,5,1,1,5,1,5,5,2,3,2,1,SI,NO,NO,NO,SI,4,storia_3,autore_umano,llama
7,5,6,1,1,6,6,7,6,2,2,3,1,NO,SI,NO,NO,SI,4,storia_3,autore_umano,llama
1,3,4,2,1,4,1,5,4,2,2,3,2,NO,NO,NO,NO,SI,4,storia_3,autore_umano,llama
2,5,3,1,1,4,1,3,2,2,2,2,1,SI,SI,SI,NO,NO,2,storia_3,autore_umano,llama
6,7,7,2,1,7,7,7,7,4,5,5,1,NO,NO,SI,NO,SI,4,storia_3,autore_umano,llama
6,6,6,2,1,7,6,7,5,2,2,5,1,SI,SI,NO,SI,SI,1,storia_3,autore_umano,llama
4,5,5,1,1,4,1,4,3,2,2,5,1,NO,NO,SI,NO,NO,3,storia_3,autore_umano,llama
5,5,7,3,3,7,4,7,7,4,2,5,3,NO,NO,SI,NO,SI,3,storia_3,autore_umano,llama
5,5,5,3,1,5,5,4,5,4,5,4,1,NO,SI,SI,NO,NO,4,storia_3,autore_umano,llama
6,5,6,1,1,5,4,7,6,2,3,4,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,llama
4,6,7,3,1,7,6,8,7,1,2,5,1,NO,SI,NO,NO,SI,3,storia_3,autore_umano,llama
3,4,4,1,1,4,2,4,4,2,2,4,2,NO,SI,NO,NO,SI,2,storia_3,autore_umano,llama
6,5,6,1,1,6,7,6,5,4,4,4,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,llama
3,3,5,2,1,4,2,5,4,2,2,2,1,NO,SI,SI,NO,NO,4,storia_3,autore_umano,llama
6,7,7,2,1,7,7,7,7,2,3,4,1,NO,NO,NO,NO,NO,3,storia_3,autore_umano,llama
3,4,3,1,1,4,3,5,4,2,2,3,2,NO,SI,NO,NO,SI,3,storia_3,autore_umano,llama
6,6,7,1,1,6,7,6,7,2,3,5,1,NO,NO,SI,NO,SI,5,storia_3,autore_umano,llama
5,6,6,1,1,5,5,6,6,5,5,5,1,SI,NO,NO,NO,SI,4,storia_3,autore_umano,llama
5,4,6,1,1,5,3,5,3,2,2,4,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,llama
7,7,7,1,1,7,7,6,7,5,3,5,1,NO,SI,SI,NO,NO,2,storia_3,autore_umano,llama
7,6,4,1,2,6,7,7,6,1,1,1,3,NO,NO,SI,NO,NO,2,storia_3,autore_umano,llama
5,6,7,1,1,7,7,7,7,5,6,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,llama
6,7,7,2,1,6,6,7,6,3,3,4,2,SI,SI,NO,NO,SI,4,storia_3,autore_umano,llama
6,6,7,1,1,7,6,6,7,5,4,4,3,SI,NO,NO,SI,NO,2,storia_3,autore_umano,llama
6,6,6,3,1,4,2,5,6,1,2,3,1,SI,SI,NO,SI,NO,1,storia_3,autore_umano,llama
5,6,5,1,1,5,5,5,5,4,3,5,1,SI,NO,NO,NO,SI,4,storia_3,autore_umano,llama
3,3,3,1,1,4,2,3,3,2,2,5,1,SI,SI,NO,NO,NO,3,storia_3,autore_umano,llama
7,7,7,1,1,7,7,7,7,2,3,4,1,NO,SI,SI,NO,SI,3,storia_3,autore_umano,llama
6,6,7,1,1,6,5,7,5,3,4,5,2,NO,NO,NO,NO,NO,3,storia_3,autore_umano,llama
7,5,6,2,2,6,1,1,4,2,3,2,4,SI,SI,SI,SI,NO,3,storia_3,autore_umano,llama
6,7,7,4,1,6,4,6,7,2,3,5,1,NO,NO,SI,NO,NO,3,storia_3,autore_umano,llama
7,6,4,1,1,7,6,7,6,4,3,2,1,SI,SI,SI,SI,NO,3,storia_3,autore_umano,llama
4,4,5,1,1,5,3,4,4,2,2,3,1,NO,NO,SI,NO,SI,4,storia_3,autore_umano,llama
4,2,2,1,1,4,2,3,2,5,3,3,1,NO,NO,NO,NO,NO,4,storia_3,autore_umano,llama
4,4,4,2,1,4,1,3,4,1,3,4,2,SI,SI,SI,NO,SI,4,storia_3,autore_umano,llama
6,5,7,1,1,6,7,7,6,2,2,3,2,SI,SI,NO,NO,SI,5,storia_3,autore_umano,llama
3,4,3,2,1,5,1,4,3,3,3,4,2,NO,NO,SI,NO,SI,4,storia_3,autore_umano,llama
5,4,5,1,1,6,7,4,4,4,3,4,2,NO,SI,NO,NO,NO,1,storia_3,autore_umano,llama
2,5,5,1,1,5,1,2,3,2,2,4,1,NO,SI,SI,NO,NO,3,storia_3,autore_umano,llama
6,7,6,2,1,6,7,7,6,2,2,5,1,NO,NO,NO,NO,NO,2,storia_3,autore_umano,llama
6,5,6,1,1,7,4,6,5,1,1,5,1,NO,SI,SI,NO,SI,3,storia_3,autore_umano,llama
1,2,3,1,1,2,1,2,2,4,4,4,1,NO,NO,SI,NO,NO,3,storia_3,autore_umano,llama
7,7,7,3,1,7,6,6,6,5,3,4,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,llama
6,7,6,2,1,5,5,6,6,3,4,5,1,NO,SI,NO,NO,SI,5,storia_3,autore_umano,llama
5,6,6,2,1,6,7,7,7,3,3,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,llama
2,5,6,1,1,7,1,7,6,2,2,1,1,NO,SI,SI,NO,NO,3,storia_3,autore_umano,llama
4,4,4,2,1,4,2,4,5,2,3,4,2,NO,SI,NO,NO,SI,4,storia_3,autore_umano,llama
4,5,4,2,2,5,5,5,5,2,2,4,2,SI,SI,SI,NO,NO,3,storia_3,autore_umano,llama
5,6,7,2,1,7,5,7,6,1,1,3,2,NO,SI,SI,NO,NO,4,storia_3,autore_umano,llama
5,7,7,1,1,7,7,7,7,5,5,5,1,NO,SI,NO,NO,SI,5,storia_3,autore_umano,llama
4,3,4,1,1,3,1,1,1,4,2,3,2,SI,NO,NO,SI,NO,3,storia_3,autore_umano,llama
4,4,5,1,1,5,4,5,5,2,2,5,1,NO,NO,NO,NO,SI,3,storia_3,autore_umano,llama
7,6,5,2,1,5,3,5,7,1,2,3,1,NO,NO,SI,NO,SI,4,storia_3,autore_umano,llama
5,5,5,4,1,6,3,5,6,4,2,5,2,SI,SI,SI,SI,NO,3,storia_3,autore_umano,llama
5,7,7,1,1,6,4,7,7,1,2,5,1,SI,SI,NO,NO,SI,3,storia_3,autore_umano,llama
7,7,6,2,1,7,7,7,7,1,1,4,1,NO,SI,NO,NO,SI,4,storia_3,autore_umano,llama
7,6,7,2,1,7,2,6,6,1,1,5,1,NO,NO,SI,NO,NO,4,storia_3,autore_umano,llama
4,5,6,1,1,6,5,7,6,4,5,5,1,SI,SI,SI,SI,NO,4,storia_3,autore_umano,llama
3,4,5,1,2,5,2,5,4,1,1,3,1,NO,SI,NO,NO,NO,3,storia_3,autore_umano,llama
3,4,5,1,1,5,2,3,3,3,2,5,1,NO,SI,SI,SI,NO,3,storia_1,autore_AI,llama
4,3,5,1,1,4,1,5,7,2,1,4,1,SI,SI,NO,SI,NO,2,storia_1,autore_AI,llama
1,1,1,1,2,1,1,1,1,2,1,2,1,SI,SI,SI,NO,NO,2,storia_1,autore_AI,llama
3,2,2,1,1,2,1,1,1,4,4,2,1,SI,NO,SI,SI,NO,2,storia_1,autore_AI,llama
3,3,4,1,1,3,1,1,2,3,3,1,1,SI,SI,NO,SI,NO,2,storia_1,autore_AI,llama
3,2,2,1,1,4,2,4,3,1,1,3,1,NO,NO,NO,NO,SI,3,storia_1,autore_AI,llama
3,2,3,1,1,2,1,2,3,1,2,2,1,SI,SI,NO,SI,NO,2,storia_1,autore_AI,llama
2,2,4,2,1,3,1,2,4,3,2,3,1,SI,SI,NO,NO,SI,4,storia_1,autore_AI,llama
1,2,3,1,1,1,1,1,1,1,1,1,1,SI,NO,SI,SI,NO,2,storia_1,autore_AI,llama
5,3,2,1,1,4,1,5,4,4,3,2,2,SI,SI,SI,NO,NO,2,storia_1,autore_AI,llama
3,2,3,1,1,3,2,2,3,2,1,2,1,SI,SI,SI,SI,NO,2,storia_1,autore_AI,llama
3,2,3,1,1,3,1,2,2,2,2,2,1,SI,SI,SI,SI,NO,2,storia_1,autore_AI,llama
2,3,5,2,2,4,2,3,4,1,1,3,1,SI,SI,SI,SI,NO,2,storia_1,autore_AI,llama
1,1,3,1,1,2,1,1,2,3,1,1,1,NO,SI,NO,NO,NO,4,storia_1,autore_AI,llama
5,4,3,2,1,3,1,2,3,1,1,2,5,SI,SI,NO,SI,NO,2,storia_1,autore_AI,llama
2,4,4,1,1,2,1,2,4,1,1,2,1,SI,NO,SI,NO,NO,2,storia_1,autore_AI,llama
3,2,5,1,1,3,1,2,3,3,3,2,1,SI,SI,NO,SI,NO,3,storia_1,autore_AI,llama
2,3,4,2,1,4,2,3,4,2,2,4,1,SI,SI,SI,SI,NO,3,storia_1,autore_AI,llama
3,3,4,2,1,3,2,3,4,1,1,4,1,SI,SI,NO,SI,SI,2,storia_1,autore_AI,llama
3,3,3,2,1,5,1,1,4,3,3,3,1,SI,SI,NO,NO,SI,3,storia_1,autore_AI,llama
2,3,5,1,1,2,1,2,1,1,1,2,1,SI,SI,NO,SI,NO,4,storia_1,autore_AI,llama
3,2,4,1,1,2,1,1,2,1,2,3,1,SI,SI,SI,SI,NO,2,storia_1,autore_AI,llama
4,2,4,3,1,2,1,3,3,1,1,1,1,SI,SI,SI,SI,NO,2,storia_1,autore_AI,llama
1,1,1,1,4,1,1,1,2,2,3,4,4,SI,SI,NO,SI,NO,1,storia_1,autore_AI,llama
4,3,4,2,1,4,2,4,3,1,2,3,1,SI,SI,SI,SI,NO,2,storia_1,autore_AI,llama
3,1,2,1,1,1,1,1,1,1,1,1,1,SI,SI,SI,SI,NO,2,storia_1,autore_AI,llama
5,6,7,2,1,6,4,7,6,5,4,5,1,SI,SI,SI,SI,NO,2,storia_1,autore_AI,llama
2,1,2,1,2,2,1,1,1,1,1,4,2,SI,SI,SI,SI,NO,2,storia_1,autore_AI,llama
5,3,3,1,1,1,1,1,2,1,1,1,5,NO,NO,SI,NO,NO,2,storia_1,autore_AI,llama
5,4,5,5,1,3,4,4,4,3,4,4,1,NO,NO,NO,NO,SI,4,storia_1,autore_AI,llama
2,2,3,1,2,1,1,1,1,2,1,2,2,SI,SI,SI,SI,NO,2,storia_1,autore_AI,llama
3,4,5,1,1,2,1,1,3,1,1,3,2,NO,SI,SI,SI,NO,3,storia_1,autore_AI,llama
3,3,5,3,2,4,2,4,5,2,2,5,1,SI,SI,NO,SI,SI,4,storia_1,autore_AI,llama
2,3,5,1,1,3,2,2,4,2,3,1,3,SI,SI,SI,NO,NO,3,storia_1,autore_AI,llama
1,2,2,1,1,1,1,1,2,1,1,4,1,SI,SI,SI,SI,NO,2,storia_1,autore_AI,llama
5,4,4,2,1,5,1,5,4,3,2,5,1,NO,NO,NO,NO,SI,5,storia_1,autore_AI,llama
4,3,4,2,1,4,2,3,5,2,1,5,1,SI,SI,SI,SI,SI,2,storia_1,autore_AI,llama
1,2,3,1,1,2,1,2,2,1,2,3,2,SI,NO,NO,NO,NO,4,storia_1,autore_AI,llama
4,2,3,1,1,3,1,1,3,2,1,3,1,SI,SI,SI,SI,NO,2,storia_1,autore_AI,llama
2,2,3,1,1,2,1,1,2,3,3,2,2,SI,NO,NO,NO,NO,2,storia_1,autore_AI,llama
3,4,4,4,2,4,3,3,5,2,3,5,4,SI,SI,NO,SI,NO,1,storia_1,autore_AI,llama
4,2,3,2,1,2,1,2,3,1,1,2,1,NO,NO,NO,NO,SI,4,storia_1,autore_AI,llama
3,4,4,2,1,5,2,3,4,3,4,5,1,SI,SI,SI,SI,NO,3,storia_1,autore_AI,llama
5,6,6,1,1,6,7,7,6,3,3,1,1,SI,NO,NO,SI,NO,2,storia_1,autore_AI,llama
3,2,4,1,1,4,1,2,3,2,1,4,1,NO,SI,NO,NO,NO,3,storia_1,autore_AI,llama
3,2,3,1,1,1,1,1,2,2,1,2,1,SI,NO,SI,SI,NO,2,storia_1,autore_AI,llama
7,5,5,1,2,4,3,1,3,4,3,5,1,SI,SI,NO,NO,NO,4,storia_1,autore_AI,llama
1,2,4,1,1,5,1,2,1,2,2,3,1,NO,NO,SI,NO,NO,4,storia_1,autore_AI,llama
4,5,5,1,1,4,2,4,4,3,3,2,1,NO,SI,NO,NO,NO,1,storia_1,autore_AI,llama
3,3,3,1,2,2,2,2,3,3,3,4,1,NO,NO,NO,NO,SI,3,storia_1,autore_AI,llama
5,6,7,2,1,6,4,7,7,2,4,5,1,SI,SI,NO,NO,NO,2,storia_1,autore_AI,llama
2,1,3,1,1,2,1,1,2,2,2,3,1,SI,SI,SI,SI,NO,2,storia_1,autore_AI,llama
3,2,2,1,1,1,1,1,1,2,2,4,1,SI,SI,NO,SI,NO,2,storia_1,autore_AI,llama
2,3,4,1,1,2,1,3,3,2,3,3,1,SI,SI,NO,SI,NO,2,storia_1,autore_AI,llama
4,5,5,1,1,3,1,4,5,5,3,1,2,SI,NO,NO,NO,NO,3,storia_1,autore_AI,llama
3,2,3,1,1,1,1,1,1,1,1,3,2,SI,SI,NO,SI,NO,2,storia_1,autore_AI,llama
2,3,4,2,1,3,1,2,3,1,1,2,1,SI,SI,SI,SI,NO,2,storia_1,autore_AI,llama
1,3,4,1,1,1,1,1,2,3,3,2,1,SI,SI,NO,SI,NO,2,storia_1,autore_AI,llama
2,4,5,2,1,5,2,3,5,4,4,5,1,NO,NO,NO,NO,SI,3,storia_1,autore_AI,llama
3,2,3,1,1,3,2,3,3,2,2,3,1,SI,SI,NO,NO,NO,4,storia_1,autore_AI,llama
3,3,4,1,1,3,1,2,3,1,1,1,1,SI,SI,NO,SI,NO,2,storia_1,autore_AI,llama
4,3,5,1,1,1,1,2,3,1,1,3,1,SI,SI,SI,SI,NO,3,storia_1,autore_AI,llama
4,4,5,2,1,1,1,2,3,3,1,4,1,SI,SI,SI,SI,NO,2,storia_1,autore_AI,llama
5,3,5,1,1,3,1,2,4,1,1,3,1,SI,SI,SI,NO,NO,2,storia_1,autore_AI,llama
1,3,4,1,1,3,1,1,2,2,1,2,1,NO,SI,NO,NO,SI,3,storia_1,autore_AI,llama
4,3,3,2,1,3,1,2,3,2,2,3,1,SI,SI,SI,SI,NO,2,storia_1,autore_AI,llama
3,4,5,1,1,5,2,2,4,2,2,1,1,SI,SI,SI,SI,NO,3,storia_1,autore_AI,llama
4,1,4,1,1,3,1,4,2,3,1,1,5,NO,SI,NO,NO,NO,5,storia_1,autore_AI,llama
3,2,3,2,1,3,1,2,2,2,3,2,4,SI,NO,SI,SI,NO,2,storia_1,autore_AI,llama
2,1,3,1,1,1,1,1,1,1,1,1,1,SI,NO,NO,NO,NO,3,storia_1,autore_AI,llama
3,1,2,1,1,2,1,1,2,1,1,2,1,SI,SI,SI,SI,NO,3,storia_1,autore_AI,llama
2,3,4,1,1,4,1,3,2,4,3,4,1,SI,SI,SI,NO,SI,4,storia_1,autore_AI,llama
1,3,4,1,1,1,1,1,3,1,1,2,1,SI,SI,SI,SI,NO,2,storia_1,autore_AI,llama
2,2,4,4,1,2,4,1,2,1,1,4,1,SI,SI,SI,SI,SI,3,storia_1,autore_AI,llama
4,2,4,1,4,4,1,4,2,2,2,2,3,SI,SI,SI,SI,SI,1,storia_1,autore_AI,llama
1,2,3,1,1,2,1,1,3,3,2,4,1,SI,NO,NO,NO,NO,2,storia_1,autore_AI,llama
3,4,5,4,1,4,3,5,5,1,3,3,2,SI,SI,NO,SI,NO,1,storia_1,autore_AI,llama
6,3,5,1,1,7,1,2,5,1,3,4,1,NO,NO,NO,NO,SI,3,storia_1,autore_AI,llama
2,5,5,1,1,5,1,2,5,1,1,4,1,SI,SI,SI,SI,NO,2,storia_1,autore_AI,llama
3,3,3,2,1,4,2,4,5,2,1,1,2,NO,SI,NO,NO,SI,2,storia_1,autore_AI,llama
2,3,4,2,1,2,1,2,3,1,2,1,1,SI,SI,SI,SI,NO,2,storia_1,autore_AI,llama
2,2,4,1,1,3,2,1,3,1,1,1,1,SI,NO,NO,SI,NO,2,storia_1,autore_AI,llama
2,2,2,1,1,2,1,1,2,1,1,1,1,SI,SI,NO,NO,NO,2,storia_1,autore_AI,llama
2,1,1,1,1,2,1,2,2,1,1,1,1,SI,NO,NO,NO,NO,2,storia_1,autore_AI,llama
4,4,5,2,1,4,1,1,4,2,1,5,1,SI,SI,NO,NO,NO,3,storia_1,autore_AI,llama
4,4,5,2,1,4,1,2,3,5,5,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_AI,llama
3,3,3,1,1,4,1,3,4,2,1,4,1,SI,SI,NO,SI,NO,2,storia_1,autore_AI,llama
2,2,3,2,1,3,2,3,3,2,2,1,1,NO,SI,NO,SI,NO,3,storia_1,autore_AI,llama
5,6,7,5,2,6,4,5,7,4,3,5,1,NO,NO,NO,NO,SI,2,storia_1,autore_AI,llama
3,1,1,1,1,1,1,1,1,1,1,1,1,NO,NO,SI,NO,NO,1,storia_1,autore_AI,llama
3,3,4,3,2,4,3,3,5,4,4,5,1,SI,SI,NO,NO,SI,3,storia_1,autore_AI,llama
3,2,3,1,1,2,1,3,2,2,2,3,2,SI,SI,NO,SI,NO,3,storia_1,autore_AI,llama
3,2,4,1,1,2,1,2,2,4,2,5,2,SI,SI,SI,NO,SI,2,storia_1,autore_AI,llama
5,5,6,1,1,5,3,5,4,4,2,3,2,NO,SI,SI,SI,NO,2,storia_1,autore_AI,llama
5,4,5,5,5,5,4,5,5,2,4,2,5,SI,SI,SI,SI,NO,1,storia_1,autore_AI,llama
4,3,4,1,1,5,2,2,5,1,1,3,1,SI,NO,NO,NO,NO,2,storia_1,autore_AI,llama
3,3,4,2,1,3,2,4,4,1,1,1,1,SI,SI,NO,SI,NO,2,storia_1,autore_AI,llama
3,2,3,2,1,3,1,2,3,2,3,4,2,SI,SI,NO,SI,NO,2,storia_1,autore_AI,llama
3,3,4,2,2,2,1,3,4,2,3,1,2,SI,SI,NO,SI,NO,2,storia_1,autore_AI,llama
7,7,6,3,2,6,5,6,7,4,4,4,2,SI,NO,SI,SI,SI,2,storia_1,autore_AI,llama
3,4,3,1,1,5,3,5,4,1,2,5,2,SI,SI,SI,SI,NO,2,storia_2,autore_AI,llama
6,7,7,2,1,7,7,6,7,1,2,4,1,NO,NO,NO,NO,SI,4,storia_2,autore_AI,llama
3,3,6,1,1,3,2,4,5,1,1,1,1,SI,SI,SI,SI,SI,1,storia_2,autore_AI,llama
5,5,6,1,1,6,5,7,7,3,3,4,1,NO,SI,NO,NO,SI,3,storia_2,autore_AI,llama
6,7,7,2,1,7,7,7,7,2,3,5,1,SI,SI,SI,SI,SI,4,storia_2,autore_AI,llama
5,5,5,1,1,5,1,5,5,1,1,5,1,NO,NO,NO,NO,SI,4,storia_2,autore_AI,llama
5,3,2,1,1,4,1,5,4,1,1,4,1,NO,NO,NO,NO,NO,3,storia_2,autore_AI,llama
4,4,5,2,1,5,4,5,5,4,4,5,1,NO,NO,NO,NO,SI,3,storia_2,autore_AI,llama
2,2,5,1,1,5,1,6,7,2,1,4,1,NO,NO,NO,NO,SI,4,storia_2,autore_AI,llama
4,1,5,1,1,5,2,4,3,1,1,1,1,NO,NO,NO,NO,SI,3,storia_2,autore_AI,llama
3,4,4,1,1,5,3,4,3,3,4,4,1,NO,NO,NO,NO,SI,3,storia_2,autore_AI,llama
5,5,5,2,1,5,1,5,5,1,1,1,1,SI,SI,NO,NO,SI,3,storia_2,autore_AI,llama
3,1,3,1,1,1,1,1,1,1,1,4,1,NO,NO,NO,NO,SI,4,storia_2,autore_AI,llama
3,2,4,2,1,5,3,3,4,3,4,5,2,NO,NO,NO,NO,NO,4,storia_2,autore_AI,llama
5,4,5,2,1,3,1,2,2,1,1,3,1,NO,SI,NO,NO,SI,3,storia_2,autore_AI,llama
3,2,4,1,1,4,1,4,3,2,2,4,1,NO,SI,NO,NO,SI,4,storia_2,autore_AI,llama
2,2,1,1,1,4,1,2,1,1,1,3,2,NO,SI,NO,SI,NO,2,storia_2,autore_AI,llama
4,3,3,2,1,4,2,5,3,2,2,3,2,NO,NO,NO,NO,SI,4,storia_2,autore_AI,llama
6,6,6,4,1,7,1,5,5,1,1,1,5,SI,SI,NO,NO,NO,1,storia_2,autore_AI,llama
3,2,4,1,1,4,2,3,4,1,1,5,1,SI,SI,NO,NO,NO,2,storia_2,autore_AI,llama
5,3,4,2,1,2,1,5,4,2,2,2,1,NO,NO,NO,NO,SI,3,storia_2,autore_AI,llama
6,7,7,2,1,6,3,5,7,3,2,4,1,SI,NO,SI,NO,SI,4,storia_2,autore_AI,llama
5,4,3,1,1,3,1,3,2,1,2,3,1,NO,NO,NO,NO,SI,4,storia_2,autore_AI,llama
6,3,4,3,1,5,2,5,5,1,3,2,3,NO,NO,NO,NO,SI,3,storia_2,autore_AI,llama
5,6,7,3,1,6,7,5,5,3,2,4,1,NO,NO,NO,NO,SI,3,storia_2,autore_AI,llama
4,5,5,1,1,5,1,4,3,5,4,5,1,NO,NO,SI,NO,NO,4,storia_2,autore_AI,llama
6,5,6,2,1,6,5,6,6,1,1,1,1,SI,NO,NO,NO,NO,4,storia_2,autore_AI,llama
1,2,2,1,1,4,1,3,2,2,2,2,1,SI,SI,NO,NO,SI,3,storia_2,autore_AI,llama
4,5,6,2,1,7,5,6,6,1,2,5,1,NO,NO,NO,NO,SI,4,storia_2,autore_AI,llama
7,5,7,4,1,7,6,6,7,4,3,3,1,NO,NO,NO,NO,SI,4,storia_2,autore_AI,llama
6,7,7,3,1,7,6,7,7,2,1,3,1,SI,SI,SI,SI,NO,3,storia_2,autore_AI,llama
3,4,5,1,1,4,1,3,4,2,3,2,1,NO,SI,NO,NO,SI,3,storia_2,autore_AI,llama
7,6,5,1,1,6,5,5,5,1,1,1,1,NO,NO,NO,NO,SI,3,storia_2,autore_AI,llama
3,2,1,1,1,4,2,4,1,1,1,5,1,NO,NO,NO,NO,SI,4,storia_2,autore_AI,llama
7,6,7,1,1,6,7,7,5,2,2,4,1,NO,NO,NO,NO,SI,4,storia_2,autore_AI,llama
3,4,5,2,1,5,2,4,5,2,2,1,2,SI,SI,NO,SI,SI,3,storia_2,autore_AI,llama
6,7,7,2,1,7,7,7,7,2,1,5,1,NO,NO,NO,NO,SI,4,storia_2,autore_AI,llama
3,3,4,2,1,3,2,5,4,1,1,4,1,NO,NO,NO,NO,SI,3,storia_2,autore_AI,llama
1,2,3,1,1,3,2,2,2,3,2,3,3,SI,SI,SI,NO,NO,2,storia_2,autore_AI,llama
5,5,5,2,1,5,5,5,5,2,2,3,1,NO,NO,NO,NO,SI,4,storia_2,autore_AI,llama
6,6,7,2,1,6,5,6,6,2,2,3,1,NO,SI,SI,NO,NO,4,storia_2,autore_AI,llama
4,6,7,1,1,7,5,7,5,4,4,4,1,NO,NO,NO,NO,NO,1,storia_2,autore_AI,llama
5,6,7,1,1,6,7,6,7,3,2,5,1,SI,NO,NO,SI,NO,2,storia_2,autore_AI,llama
5,6,6,2,1,7,7,5,4,1,1,5,1,SI,SI,NO,SI,SI,4,storia_2,autore_AI,llama
1,5,3,1,1,5,3,4,4,2,2,4,2,NO,NO,NO,NO,SI,3,storia_2,autore_AI,llama
3,3,3,2,1,3,3,4,3,3,2,4,1,NO,NO,NO,NO,SI,3,storia_2,autore_AI,llama
